0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,target
-1.7641271,-0.56480604,-1.4232333,0.022479694,0.69325805,0.40272975,0.2647669,0.31529644,-0.85058975,0.054018106,-1.7053505,-0.22106692,-1.1816566,0.28749532,-0.0922843,0.14823598,17
-0.60232586,0.5019575,-1.448626,0.3649253,0.57216567,0.46445435,0.52014714,0.60230327,-0.77009296,-0.6887636,-0.14527334,-1.1332679,-1.1560909,-0.46662927,0.12363045,0.18692754,17
-1.6799713,-0.4587647,-1.3672166,-0.027440246,0.88583213,0.60904795,0.070170924,0.30047944,-0.7693915,-0.058276653,-1.8285451,-0.26414144,-1.4445403,0.11530137,0.033153553,0.30726293,17
-2.0577374,-0.34758404,-1.8495003,0.19129817,0.6847232,0.035217825,0.32801378,0.04153311,-0.57299554,0.0030506246,-1.4746903,-0.34769762,-1.2841785,-1.7009326,0.038568936,0.6093374,17
-2.042312,-0.43155804,-1.4388869,0.030117378,0.6355952,0.44367257,0.004627092,0.81939185,-0.76953304,-0.05319056,-1.7132419,-0.35144427,-1.4071665,0.18777397,-0.15803854,0.25334525,17
-1.6582772,0.33488807,0.17857863,0.39632848,1.7419494,0.42929035,0.44246724,0.374407,0.66146594,-0.27610317,-0.5524035,0.61905205,-0.82861716,-0.43097776,-0.21661977,0.21649788,8
-1.931975,-0.2393698,-1.611087,0.13655718,0.29205948,0.73545015,0.18945222,0.730196,-0.53901076,0.13313882,-1.2378972,-0.43673337,-1.2283405,0.51228553,-0.39711866,0.11391912,17
-1.8286434,-0.5524514,-1.5163591,-0.111011185,0.5739555,0.5822081,-0.2669483,-0.06359505,-0.30346337,-0.3253564,-2.013113,-0.31560653,-1.2288477,-0.21503359,0.58122724,-0.16506112,17
-0.7114333,0.78327495,-0.8752025,1.6888213,0.05773022,0.9153958,-0.71354115,0.063042104,-0.8062571,0.33441305,-0.5487747,-1.4450092,0.69659084,1.5135415,2.3551064,-0.02348792,10
-0.6627644,0.63294786,-0.87948257,1.4566722,0.38654158,0.679566,-0.8138251,-0.17358175,-0.69213957,0.1718537,-0.7075209,-1.368967,0.8847149,1.2804675,2.2267015,0.03728119,10
-2.0753849,0.38354474,-0.70420647,1.6247852,1.1123366,-0.9550851,-0.519701,-0.11012394,-0.16640909,1.1626159,-0.4684579,-1.7162485,1.0114696,-0.0554993,0.51821476,-0.80289143,15
-1.6829512,0.012110065,-0.76080126,1.4543258,1.1508209,-0.8273164,-0.6696994,-0.18416119,-0.17211568,1.1247898,-0.5887803,-1.7175046,0.8347339,0.2035381,0.77533466,-0.56646675,15
-1.5593163,0.5495877,-0.32034388,1.4175403,1.4827898,-0.89356554,-0.44463775,0.28922316,-0.16664265,1.2945288,-0.41794348,-1.4566967,0.561808,0.19848146,0.6682773,-0.46868956,15
-0.76232,0.5185108,-0.55907124,1.0386013,0.093653604,0.04001497,1.9295456,0.60341156,0.20906417,-0.5213237,-0.116103426,0.3192855,-1.0972131,0.2793847,2.2021742,-0.6685594,6
-0.95484674,1.0033189,-0.47443718,1.4484348,-0.004430494,0.67381406,2.0099452,0.83034,0.030320477,-0.7982867,-0.12437565,0.1633415,-1.8167112,0.07482367,1.716928,-1.0477717,6
-0.8523234,0.62380713,-0.2544184,1.3257353,0.12591195,0.4238674,1.8198237,0.8399077,-0.46165913,-0.8074719,-0.26925784,0.5465131,-1.2707969,0.18592973,2.1029725,-0.8393438,6
-1.0991231,0.42752814,-0.22430435,0.9981152,-0.34967047,0.19946823,1.5038462,0.39231852,0.22116849,-0.34638783,-0.36267713,0.29189408,-0.7874907,-0.17382506,2.0688374,-1.032835,6
-1.0874356,0.65160674,0.1554505,1.0935675,-0.18504266,-0.15926965,1.4057486,0.42436177,0.22675653,-0.3197512,-0.09853308,-0.06325733,-1.1864544,-0.7621351,1.9071647,-0.6451429,6
-0.9845783,0.5791123,-0.61012256,1.1436645,0.36546418,0.6677937,2.292609,0.37339762,-0.018605985,-1.2904861,-0.18259819,0.5228681,-0.9589395,0.52643424,2.9172912,-0.75360984,6
-0.67334336,0.45478067,0.12693766,1.2771983,-0.49284247,0.4058475,2.022126,0.6772423,0.2815117,-0.5926212,-0.7302745,0.44338393,-1.0683137,0.07095667,1.6532269,-0.57639474,6
0.01303145,1.4357514,-0.47500193,1.2266161,0.34812966,0.17054015,1.4162906,0.7793437,0.30097812,-0.9174831,-0.47698918,-0.16922548,-1.4741914,0.25525635,1.7590004,-0.39423233,6
-1.1543267,1.1703454,0.082774535,0.596029,0.05750457,0.35206136,1.446311,0.13246994,0.5880499,0.094204634,-0.1793886,-0.05853785,-0.22595757,-0.77240187,1.6870524,-0.26947638,6
-1.3055022,0.5853227,0.38314083,1.1916991,-0.17477557,0.23087992,1.4718095,0.5359639,-0.13236578,-0.15557198,-0.15826614,0.14366665,-1.1301044,-0.43616602,1.9577974,-1.1130804,6
-0.9277099,-0.34283164,-0.80024743,0.719119,0.8325475,-0.53160584,2.4864318,-0.20108005,0.23237628,-1.1750056,0.19861583,-0.0369154,-0.5043405,1.3220989,3.1985285,-0.5186472,6
-0.92833245,0.85732776,0.327737,0.8528943,-0.5675761,-0.17570695,1.6865307,0.32867098,-0.14433901,-0.15929535,-0.3725547,-0.02014278,-0.24833103,-0.2049084,1.9121953,-0.12858814,6
-0.94854426,0.1350738,-0.31522483,0.74467295,-0.53250235,-0.6546875,1.6665381,1.0658425,0.3558706,0.38309276,-0.38778934,-0.25166008,-1.0145708,-0.4108525,1.9072227,-0.028304609,6
-1.770562,0.22577673,0.90696096,0.94755214,1.414682,0.15484895,-1.4158133,-0.53478724,1.0708336,-0.26093364,-0.46492717,-1.3066908,-0.41071984,1.3105367,1.706373,0.5862229,10
-1.6496167,0.011346119,0.8817697,1.1390324,1.0289748,0.07677266,-1.4305106,-0.6163111,0.87589186,-0.27849516,-0.34879503,-1.2339686,-0.4042349,1.4661311,1.6321713,0.8030633,10
-1.2706717,-0.873853,-1.1044551,0.3457062,0.31659627,0.7359705,-0.12709798,0.38569513,-0.5472147,-0.3383245,-2.1990883,-0.49339426,-1.0743182,0.6180161,0.09563466,-0.1997219,17
-0.979276,-1.6439813,-0.6126573,0.853184,0.22408755,0.5132877,-0.082234055,0.35428077,-0.86157256,-0.81858975,-0.4758022,-0.79967886,-0.7281934,0.61951447,-0.12686087,-0.4159054,17
-1.2302669,-0.41515523,-1.1437927,0.29016313,0.3642821,0.7083844,0.26920235,0.2077092,-0.98515147,-0.26078826,-1.7066253,0.21031928,-1.0660138,0.41667324,0.23241265,0.10020839,17
-0.8982705,0.2188409,-1.1746161,0.13494074,0.029443774,0.8705285,0.6506622,0.4230912,-0.61569405,-0.055879667,-2.6096578,-0.8253335,-0.37776038,0.8230544,0.18594046,0.08186243,17
-1.9480591,-0.68749785,-1.432036,-0.05375197,0.4366362,0.85668373,-0.504749,0.102665834,-0.15541072,-0.32592252,-2.246252,-0.6585586,-1.2179576,0.27268437,0.46751842,-0.37492716,17
-0.13231479,0.5213492,0.27184546,1.6995541,0.2225347,0.011651145,1.6338032,0.015840076,-0.47643694,0.6493704,0.27913868,-1.0840075,-0.10878407,0.8778196,0.76321346,0.82024866,0
-1.1110619,0.5937524,-0.1256125,1.6046056,-0.808577,-0.03643726,1.6464304,-0.059363734,-0.50981706,0.9106842,0.3752394,-0.6347967,0.016619591,0.4437061,0.53503263,0.92589885,0
-0.42969385,0.33227804,0.3765729,1.7695202,0.21108437,-0.122656256,1.653048,-0.098425,-0.29795378,0.5247534,0.3822168,-0.8795827,0.037450552,0.6246758,0.4478292,0.8746385,0
-0.54293644,-0.234776,0.18635511,1.7372141,0.058208745,0.19814733,1.683243,0.3354354,0.1614471,0.8514626,0.17911994,-0.54527634,0.07848704,0.59792125,0.47708243,0.848606,0
-0.18389212,0.6712991,0.54285806,1.8821702,0.40923506,-0.13426612,1.7787273,-0.4231471,0.051760897,0.12540632,0.17088127,-1.1712104,0.5038447,0.50789833,0.21703474,0.5624998,0
-0.04699071,0.46412918,0.6660678,1.4915944,0.23243968,0.16334747,1.3524365,0.5649314,-0.23778519,0.5875029,-0.07298659,-1.248794,-0.006277749,1.1863607,0.7475234,0.7553543,0
-0.47294226,0.24697022,0.16494592,1.6715508,0.12284938,-0.023518398,1.5073552,-0.059431065,0.07633133,0.8258649,0.06940278,-0.59270597,0.20755199,-0.061627015,0.53240484,1.1543771,0
0.38916144,0.6244178,0.7362369,1.4378601,0.66990227,-0.029473398,0.9616831,0.5079977,-0.5793242,0.39972392,-0.47938323,-0.872861,-0.027744118,1.0217323,0.5697045,0.19980568,0
-0.41347775,0.26894742,0.3662934,1.9395243,-0.18577753,-0.089184925,1.7504972,-0.6034836,-0.041036922,0.21345171,0.1298073,-0.8317981,-0.12810375,0.26584554,0.08770936,0.9461903,0
-0.34456038,0.26944342,0.6423453,1.3579584,0.3584447,0.15261827,1.4906676,0.43418303,-0.15497403,0.7289549,0.1935163,-1.0352715,0.12066678,0.9369739,0.83304363,1.1401006,0
-1.3561087,1.5362241,-0.6981068,2.6575494,-0.6669981,-1.562567,-0.42450997,-0.78650516,0.838491,0.6062228,-0.18309017,-2.4636667,-1.4708546,-0.018822907,0.42293364,1.9521435,10
-0.8271212,1.1475221,-0.40841106,2.4055996,-0.6220671,-0.91251075,-1.0939045,-0.79684454,0.37569177,-0.292002,-0.5030578,-1.9701053,-1.4170806,-0.4536745,0.57454807,1.7061522,7
-1.4698848,1.130021,-1.0187758,2.7057037,-0.15701003,-0.664566,0.33225167,-0.731647,1.3752471,1.1216674,0.07992804,-1.6433431,-0.9833368,0.06546217,-0.2372121,1.7240945,10
-1.2017446,1.4107873,-0.7135055,2.5553455,-0.30245653,-0.90304124,0.531663,-0.52562755,1.3143383,1.1223704,-0.13141987,-1.5949738,-1.2611212,0.028384456,0.0056902007,1.6793873,10
-1.1794606,-0.111633554,-0.70482635,1.4774599,1.9802227,-0.92934257,-0.2322872,0.18028991,-0.31358635,0.75666314,-0.7892199,-1.6595955,0.211148,0.5046129,0.9357179,-1.0050144,15
-1.4238914,-0.56952196,0.4068245,0.21765584,0.9508427,0.59145755,2.152282,0.6896313,-0.09802821,0.525371,-0.96467423,-0.45917723,0.12317584,-0.44906873,2.8277075,-1.164984,6
-1.4692497,1.2146258,0.4015258,1.5858525,0.46672252,-0.61863106,-1.1286017,0.24422334,-0.25146857,-0.36671904,-0.9078879,-0.53969014,0.776799,-0.81027216,0.7520484,-0.40451035,10
-1.6116173,1.3691239,0.6585923,1.9328133,0.7339981,-0.66696835,-1.1545988,0.17193401,-0.3303732,-0.5215312,-0.98019487,-0.46342748,0.7216961,-1.1006114,1.0380834,-0.5251697,10
-1.511469,0.42022112,0.007589471,1.3368961,1.4443376,-0.7321481,-0.94577485,0.20220123,-0.31600332,0.7089454,-1.1326845,-0.9725532,0.60932565,-0.0469456,0.64301366,-0.43790686,15
-0.9655923,0.6412165,1.0326017,1.8360927,0.19313554,-0.09018185,-1.1242414,0.49852684,-1.2821677,-0.15444407,-1.2101192,-0.40492755,0.3898856,-0.5869624,1.7363486,-0.3530693,7
-1.4304105,0.8752285,0.25624713,1.4830521,0.799203,-0.7425638,-0.9526005,0.20021565,0.16009025,-1.0103264,-1.0901129,-0.6416796,1.2878217,-0.8872216,0.82713413,-0.2563987,10
-1.6128974,1.2527603,-0.0581626,0.68412524,0.043295782,-0.047642957,0.0013635749,0.13450411,-0.7204603,-0.6625521,0.32970414,-0.2156447,0.5328912,-1.0767232,0.7686098,0.27742872,14
-2.0097904,1.3904333,0.20777705,2.911401,0.20070098,-1.4799756,-1.5434356,0.4114332,0.21385445,-0.340415,-1.2928742,-0.63283247,-0.3073393,-1.1128957,0.54914916,0.3681986,10
-1.2169414,0.6579593,-0.14814427,1.4303343,0.944513,-0.5771508,-0.9104439,0.023310589,0.5402853,-1.0075938,-1.060929,-0.69676036,1.536009,-0.50470656,0.62159145,-0.10208755,10
-0.9216967,0.12419548,-0.28566715,1.0057743,1.280299,-0.8418373,-0.45848775,0.21619038,0.2232771,0.17511962,-1.3907747,-0.9083779,0.25100282,0.2970248,0.61227757,-0.9619959,15
-1.9771934,-0.550912,-0.85562754,0.79368573,0.82079405,0.9901191,-0.9498322,0.030982811,0.9417794,-0.06739887,-0.7367874,-0.6459249,0.35530218,1.1675467,1.7828919,-0.70481676,10
-1.7418413,-0.5756104,-0.6679482,0.8205876,0.8276185,1.0110343,-1.0159674,0.017853685,0.9729074,-0.030136637,-0.81063586,-0.3815075,0.116795845,0.8531866,1.6905893,-0.6033119,10
-2.4547772,0.68146557,-0.26022443,1.1274992,-0.5423686,-1.2282667,-0.15879299,0.9797753,0.4340656,-0.9442764,0.2475543,-0.16421996,-1.0704267,-0.025326177,1.5651728,-0.7805839,5
-2.2318938,0.65624946,-0.1172639,0.7383923,-0.3766529,-0.9599023,-0.12879565,0.9219286,0.30243245,-0.92769665,0.1802898,-0.046230763,-0.8903289,-0.1445246,1.2765106,-0.6696999,14
-0.47269928,-0.86578053,-0.06256137,1.3269148,1.1751362,0.86762977,1.3984022,-1.7378309,0.3293242,-0.27407795,-0.81278473,-1.6964247,-2.3325922,-1.1492052,0.60751474,0.74924374,5
-0.6594754,-0.9136117,0.22263955,1.0812052,1.183139,0.77178633,1.563078,-1.6796393,0.089222915,-0.1101608,-0.94956076,-1.852995,-2.06539,-1.4909077,0.58254147,0.72409046,5
-1.5528067,-0.59332645,-1.396553,2.9215298,1.131145,-0.56766444,-0.006274441,-1.3430495,0.22395921,-1.6255666,0.55203205,0.098491855,-0.94840896,-0.034300156,0.52862245,0.52195245,11
-1.4344455,-0.39029667,-1.0750017,2.5976717,1.1848814,-0.766572,-0.18284932,-1.3509334,0.21801212,-1.5960106,0.6174839,-0.1420782,-0.73548794,0.3697347,0.7340062,0.24375609,11
-1.4292109,-0.91340774,-0.5980378,1.3339528,-0.1026555,1.0035502,1.9019141,-0.40015817,-1.3077537,-1.0610737,-1.1135446,-0.40335348,1.2298154,-0.77942675,0.035897724,-0.7165127,17
-1.1844404,-0.9874412,-0.4983423,0.8199811,0.09930111,0.78934896,1.5788313,-0.42676425,-0.97375125,-1.0239629,-1.0457039,-0.5907686,0.7551803,-0.55724114,-0.042305976,-0.70311517,17
-1.7583959,1.1393763,-1.5337517,1.2698314,1.1288805,2.2718313,-0.024066778,-1.3874286,1.1635482,0.71573716,0.59892124,-1.0437866,-1.7970394,0.8056501,1.492984,0.97978127,10
-1.5161653,1.4750513,-1.3892075,1.5705423,0.90057313,2.1971989,0.11247458,-1.756966,1.2954857,-0.053100612,0.8861291,-1.4087563,-1.4989498,0.3184057,1.3810867,0.82529837,10
-1.4937377,1.0825769,-1.5751963,1.3492944,1.2479017,2.0759454,0.054717712,-1.6662186,0.97491753,0.33255124,0.6094674,-1.1745927,-1.7760891,0.35549155,1.5860803,1.0378245,10
-1.358205,0.9430766,-1.4014099,1.2289523,1.3008428,1.7453996,-0.17902632,-1.3675431,1.1504601,0.72771347,0.6510349,-1.2889775,-1.303232,0.10383619,1.3695766,0.55920374,10
-1.2170323,-0.40518907,-0.97823787,1.6504016,-0.5832608,-0.45646846,2.8042831,0.6808899,-0.45978427,-0.4807749,-1.2442132,0.8370614,0.060737547,0.4685884,0.22243705,-0.33680773,17
-1.2802925,-0.40925366,-1.2959888,1.1919217,-0.40007526,-0.20596635,2.404955,0.47461045,-0.58210886,-1.2155087,-1.4639508,0.12098652,0.72944105,-0.030121641,0.1010573,-0.58843344,17
-1.4639353,0.15825355,-0.9219465,1.8752303,-0.11954559,-0.6305984,2.4058847,0.95763916,-0.29252428,-0.16382463,-0.3625489,1.2591823,0.122299,0.34165022,0.6167651,-0.61256903,6
-0.7910062,-0.91612715,-0.2555835,1.5807252,-0.48167118,-0.3774687,2.032212,0.18640023,0.4441546,0.06962168,-1.3061657,0.5025224,-0.56619936,-0.075057335,-0.077319935,0.7371347,0
-0.90739053,1.381679,-0.35732645,2.5893488,0.68464667,0.4084934,-0.14632693,-1.3310156,1.6854852,0.056749627,-1.2843847,-1.3396245,0.037276756,0.7397303,0.6655717,-1.1962049,10
-0.6706833,1.0517628,-0.009962638,2.5878732,0.86822325,0.34271532,-0.24777491,-1.3489498,1.5428401,0.20868456,-1.0224953,-1.2331474,0.13516323,1.1549121,0.90419686,-0.8683848,10
-1.1527793,1.4842085,0.15383428,1.0900675,1.6918218,-1.504593,0.7215017,-1.2696732,-1.8235848,-1.1331924,-2.3282862,-0.9202791,-1.8970718,1.3613956,1.5629574,0.76695883,3
-1.094588,1.3369982,0.31681284,1.1537299,1.4041497,-2.0528688,1.6022742,-0.55747694,-1.9079127,-1.0603393,-2.408178,-0.9042284,-1.9750171,1.4558688,1.4952681,0.73759276,3
-1.4943887,0.90227437,-0.10501724,0.6091588,1.4204376,-0.716321,-0.36830184,-1.3472147,-1.2725159,-1.513595,-1.8796115,-1.0084927,-1.2261642,1.6682758,1.4234636,0.59774065,3
-1.770635,0.09951519,0.6463806,0.934406,1.5274025,0.32452542,0.95396036,0.21407533,0.5152771,-0.8072542,-0.76151794,1.3050486,-0.64632833,-0.4332413,0.11429217,0.20956196,8
-1.699074,0.2887747,0.6906911,0.45491663,1.5078372,0.83104146,0.64219755,0.59454614,0.32743636,-0.21575022,-0.7496677,1.0135584,-1.2243284,-0.37691048,0.37554413,0.60496855,8
-2.1794722,0.48793185,0.53441787,0.09979877,1.4203881,0.39588028,0.95389754,0.5438145,0.89971083,-0.32652065,-0.6839439,0.66046536,-0.8231317,-0.27997875,-0.21877146,0.79701823,8
-0.83081174,0.44267258,0.38136286,1.2867578,2.1916814,0.29503578,0.7098532,0.41521817,0.80500764,-0.49448124,-0.9514089,1.0743386,-0.25502485,-0.6104856,0.62808543,0.3470077,8
-2.0027914,0.47884193,0.16485718,0.570105,1.4967924,0.34423485,1.09095,0.4719298,0.7038454,-0.94182605,-0.8447486,1.2626456,-0.35577017,-0.23649403,0.002852908,0.7114591,8
-1.9836476,0.4518903,0.5547573,0.58800197,1.240162,0.17503369,1.4857117,0.7056199,0.63484216,-0.8062524,-0.9877919,1.438853,-0.13452268,-0.10568054,0.43169507,0.67163336,8
-1.9235218,-0.16898,0.19163637,0.6708437,1.3213993,0.32736126,1.4869909,0.34766695,0.45026284,-0.5926585,-0.5014714,1.3131367,-1.1458879,-0.11476312,0.08965453,0.3721164,8
-1.7211138,-0.19101363,1.3966229,1.2101756,1.8772411,0.57963526,0.8852913,-0.35321352,-0.5590213,-1.787396,-0.7548311,0.17630145,-0.29070726,-0.5670177,-0.576578,0.6698568,8
-1.7429408,-0.12240869,-0.04423374,1.085118,1.3680182,0.00160578,1.3829776,0.659452,0.21376847,-0.14368133,-0.29659894,1.2857931,-0.9050262,-0.23633203,-0.18001238,0.27429047,8
-1.3132373,0.1858633,0.76724106,0.8388101,1.8501341,0.53241426,0.7909757,0.6473715,-0.13069116,-0.83425933,-0.6514122,0.9140431,-0.8082841,-0.9778851,0.73412716,-0.058050673,8
-2.0689104,-0.57811147,1.4344598,1.2472022,1.9397933,0.050016977,1.4583247,0.65545046,0.6501832,-0.7908861,-0.65925425,1.2250099,-1.3067787,-0.486806,0.7364666,-0.32771057,8
-1.9019961,0.58580726,0.5394746,0.7255979,1.5649456,0.060922157,1.2221174,0.22929661,0.593586,-1.0923024,-0.98777586,1.5023719,-0.8456367,-0.32403445,0.67451406,0.57815677,8
-1.4254363,0.12783274,-0.5558422,0.55664325,1.0512103,0.4378842,0.81057525,0.50711966,0.6184881,-0.8633569,-0.92053056,1.2442961,-0.5905065,-0.1491314,-0.016806131,0.52487934,8
-1.4045715,0.70676756,0.29964924,0.5818219,1.3530067,0.34294185,1.4500012,0.54781705,0.6852198,-0.51450086,-0.42410958,0.9839313,-0.41452885,-0.32491323,0.41555068,0.2194906,8
-1.6123868,0.068153955,0.30126402,0.68658215,1.6382074,0.68361145,0.9192882,1.2984293,0.60357594,-0.4184333,-0.47663477,0.8149843,-0.8443135,0.005647076,0.06500354,0.277111,8
-2.1394699,0.6106901,0.33540025,0.679021,1.4317594,0.13679506,0.9639362,0.5027424,0.31080756,-0.5478146,-0.51172185,1.1336323,-1.0783705,-0.031144092,-0.23726867,0.346424,8
-1.7216734,-0.9466955,-0.9005437,1.7339407,-0.59429604,0.95355,0.41078323,1.0490302,-0.2637118,-1.6132165,-0.7484108,-0.6860803,-0.37901345,-0.086356014,-0.5937334,-0.693966,17
-1.5973414,-0.91882354,-0.82449085,1.5067617,-0.57177436,1.0804763,0.46620363,0.71994346,-0.35519153,-1.8057929,-0.61558115,-0.6031748,-0.3394851,-0.23852435,-0.4529837,-0.51943314,17
-1.8306485,0.21526861,0.05114317,0.6177179,2.1249075,0.3320887,0.7817267,0.0074078855,0.24596405,-1.0862937,-0.23894382,0.5371558,0.040278174,0.46078804,-0.53643715,0.19491103,8
-2.0680752,0.17830262,0.84136665,0.8876776,2.1408129,0.35665318,0.5039988,0.2801827,0.14283024,-1.2196332,0.04814751,-0.2407191,0.0936385,0.44925195,-0.7437517,0.052622702,8
-1.694187,0.25075647,0.3907069,0.7801338,1.7975935,0.4822242,1.2303764,0.23932913,-0.18471658,-0.977861,-0.66602,1.0619771,-0.18287447,-0.27970657,-0.2898991,0.88731295,8
-2.4733398,0.18660699,0.020420609,0.8816061,2.49125,0.1249657,1.3136961,-0.5108378,0.6409306,-0.93126994,-0.22591484,0.8516903,-0.07850672,0.7578091,-0.80343336,-0.029605336,8
-1.3701044,0.41087145,0.7457847,0.3596419,2.1932504,0.3436993,0.7679078,0.21873528,0.26791543,-0.96863806,-0.49601433,-0.11717107,-0.054096777,0.55755055,-0.27649105,0.057978697,8
-2.3211622,0.46431628,0.19413377,0.795818,1.747682,0.017312227,1.4837039,0.122659035,0.32196528,-0.65691906,0.008887916,1.3077629,-0.905323,-0.096565664,-0.006086862,0.0015311376,8
-0.2677017,-0.038459674,-0.08224532,0.46588054,-0.006731095,0.81089807,0.6556396,0.06728261,-0.64443094,-0.9761434,-1.3751241,-1.5554796,-0.20027407,-0.04998947,-0.33039367,0.24071833,17
-0.36994076,-0.25402716,-1.1443396,1.3411111,-0.67398304,0.7661475,0.91063964,0.29355282,-0.42298517,-1.7105482,-2.0344863,-1.1351765,-0.2719483,-0.3361723,-0.12474266,0.7773415,17
-0.7598055,0.48666647,-0.70036864,0.8243626,0.8347631,1.5600866,0.4844397,-0.14906825,-1.2465434,-0.70996314,-0.82952857,-1.6237661,-0.13840833,-0.25220066,-0.2561788,0.13832961,17
-0.84251124,0.30855286,-0.780363,0.07872104,0.39020783,0.91483057,1.4525423,-0.10408267,-1.0909007,-0.596307,-1.1041255,-1.2254686,-0.20476522,-0.38447532,-0.1136482,0.32725954,17
-0.43847093,0.5962138,-0.34302345,0.26748386,-0.088823155,0.47864103,1.1109426,0.2537412,-0.47948936,-0.2456559,-2.076389,-1.1908747,0.09128116,0.85394084,-0.20267096,-0.007848803,17
-0.84925187,-1.0672945,-0.192103,0.5242487,0.13493614,1.310745,1.3489817,-0.053252716,-0.01802793,-1.5108957,-1.4996682,-1.9535364,0.56089175,-0.019051397,-0.14215152,-0.65829104,16
-0.020066213,-0.50118506,-1.1851364,1.5230873,0.047181312,1.1071494,0.22476268,-0.33197594,-0.528024,-1.2742361,-1.1280072,-0.94113964,-0.39458874,0.3094623,-0.12856206,0.04329077,17
-1.076906,0.16774336,-0.5330013,0.6152244,0.4976487,1.2233967,0.7324944,-0.19148456,-1.4828604,-0.5666478,-0.92577684,-1.4615864,0.121781,-0.42722645,-0.41382053,0.30519316,17
-0.5072615,-0.10131181,-0.89969915,0.5208178,0.8092598,1.1586924,0.7384774,-0.061200716,-1.1458713,-0.5597284,-0.8190066,-1.1610373,-0.5120874,0.18512097,-0.11657547,-0.10784722,17
-0.8773669,0.3124696,0.33463448,0.96691775,1.314093,-0.6097341,0.61381596,0.0810126,-1.0413258,-1.7420875,-1.3525629,-0.54067504,-0.5710535,2.2973008,0.607082,0.93579155,3
-0.8078827,-0.0943991,0.7014738,1.5863882,1.5743183,-0.3564692,1.1940789,0.38533628,-0.92129594,-2.011775,-1.6472087,-0.3533571,-0.51960194,3.1796064,1.4647189,1.5665056,3
-0.7835205,0.09894715,0.4780487,1.6093304,1.3872557,-0.58822197,0.6939068,-0.010829355,-1.0229205,-2.1178586,-1.418237,-0.4788738,-0.6425822,2.9160836,1.2890066,1.3646832,3
-0.6417901,0.5763743,-1.0028833,1.0690666,1.3054379,1.213982,0.8053122,-0.67673695,-0.9511852,0.23057511,-1.1461749,-1.2987317,0.119958095,-0.8927051,-0.384563,0.41184872,17
-0.21550776,0.6828396,-0.730593,0.8265471,0.3166608,0.8723428,1.0765396,-0.40165272,-1.1804454,-0.41407654,-0.75858945,-0.91975254,-0.42400408,-0.47350553,-0.08472017,0.5840142,17
-0.34278628,0.73755264,-1.0202353,1.1646695,1.035657,1.0962149,1.4367706,-0.7617493,-1.2153186,-0.24924979,-1.0444959,-1.1333106,-0.26215732,-0.90176827,-0.16627392,0.9801545,17
-0.86964655,0.4554493,-1.1460329,0.85824394,1.379125,1.410068,0.6719275,-0.69597703,-1.0086199,0.24895903,-0.8387945,-1.226772,0.23694958,-0.48166758,-0.3124638,0.3871419,17
-0.7775625,0.4871504,-0.48897064,0.73227054,0.981751,1.4389399,0.39886987,-0.60769385,-1.3735484,-0.2680318,-1.0898703,-1.3060201,-0.35693944,-0.51799226,-0.21243514,0.28899556,17
-0.848801,0.40215936,-0.88486856,1.1880734,0.7425117,1.1325359,0.80967206,-0.35214686,-1.1322659,-0.2698585,-1.0888388,-1.3798425,0.07672797,-0.6811009,-0.8173903,0.013520356,17
-1.0986954,0.29277715,-0.9245425,1.0181869,0.8993425,1.329703,0.59578097,-0.2692797,-0.87573856,-0.11662274,-1.045424,-1.5014967,0.29402208,-0.47148874,-0.9718546,0.27731365,17
-0.72278917,0.4587014,-1.2472211,0.70978904,1.4054843,1.0547998,0.56102693,-0.3308462,-0.9342497,0.62005234,-0.6378365,-1.2362839,0.44065112,-0.31581452,-0.034213446,0.038892455,17
-1.2019786,0.12541065,-1.3705338,0.75627965,0.98546344,1.2088933,0.82529134,-0.39027044,-0.823897,0.20357937,-0.7707763,-1.2474514,0.3326856,-0.48264715,-0.7596551,0.7721371,17
-0.8350209,0.56492263,-1.0440514,1.0593519,1.6283299,1.4226273,0.54987663,-0.58698785,-1.0650179,0.30702123,-1.0527374,-1.510149,0.20734647,-0.6650689,-0.40158147,0.41147003,17
-1.0899354,0.503723,0.8601401,1.6266617,-0.3185856,0.21236202,1.175425,-0.6959141,-0.45412892,0.9184769,0.31222197,-0.5856784,0.0827991,-0.10971606,0.38992018,1.1757463,0
-0.5933326,-0.13718902,0.7198782,1.5005445,0.19217084,0.13624105,1.6017905,-0.036207955,-0.020140216,0.7887982,0.18550532,-0.45068136,-0.20687135,0.9745983,0.8389924,1.4181777,0
-0.57086563,0.48295137,0.5574889,1.7643324,0.044109005,-0.37887135,1.6551604,-0.423379,0.004599937,0.572729,0.015031187,-0.9038159,0.009106747,0.19925216,-0.0685168,0.53345513,0
-0.8631462,0.3556522,0.33585206,1.4316276,-0.14599116,-0.14970358,1.3697208,0.16195509,-0.13985384,1.0018537,0.089296296,-0.26370743,0.028932616,-0.36212018,0.6568605,0.9719929,0
-0.48042744,0.24637556,0.2874032,1.5702312,0.27340287,0.07651538,1.7636665,-0.292574,-0.0694062,0.59598553,0.1983902,-0.69687337,0.2491797,0.29689413,0.48506638,1.2394328,0
-1.3805383,0.3842523,0.3321251,1.7237836,-0.32984322,-0.29704413,2.3621109,-0.5171602,0.2185138,0.80475056,-0.24673364,-0.38649017,-0.09389522,-0.5659671,-0.3310719,0.58659333,0
